smiles	zinc_id	inchikey	mwt	logp	reactive	purchasable	tranche_name	features
COCN1CC(=O)N(C)CC1=O	39113867	FVNXEKFSDOAEGA-UHFFFAOYSA-N	172.184	-1.109	0	30	AAAC	
O=C1C[C@@H](O)[C@H](CO)O[C@H]1O	22055748	UHPMJDGOAZMIID-PQLUHFTBSA-N	162.141	-1.984	0	30	AAAC	in-vitro
Nc1nc(=O)c2c([nH]1)N[C@H](O)C=N2	100282852	GQTYCMKNNXPNIB-UWTATZPHSA-N	181.155	-1.202	0	30	AAAC	
NC1=NC(N)=NC(=O)C1	4261778	CHSXGZHOMKSJNB-UHFFFAOYSA-N	126.119	-1.411	0	30	AAAC	
O=S(=O)(O)/C(=C\CO)CO	5112516	KOGFAKZDUZPOHG-RJRFIUFISA-N	168.170	-1.257	0	30	AAAC	
COC(=O)N[C@@H](OC)C(N)=O	34115402	GKKAAYNVEGHRKQ-BYPYZUCNSA-N	162.145	-1.200	0	30	AAAC	
N[C@]1(CO)CO[C@H](CO)[C@@H]1O	1933278120	INPMHIFYFJYIKV-NGJCXOISSA-N	163.173	-2.572	0	30	AAAC	
CN(N)C(=N)N1CCNCC1	39081052	AVAUDOZUGXFLQX-UHFFFAOYSA-N	157.221	-1.368	0	30	AAAC	
C[C@H]1O[C@H](O)C[C@@H](N)[C@@H]1O	2389529	BBMKQGIZNKEDOX-ARQDHWQXSA-N	147.174	-1.198	0	30	AAAC	in-vitro
O[C@@H]1C=C[C@@H](O)[C@@H](O)[C@@H]1O	5133203	LRUBQXAKGXQBHA-KVTDHHQDSA-N	146.142	-2.000	0	30	AAAC	in-vitro
CCN[C@H]1[C@H](O)[C@@H](O)[C@H](O)[C@H]1CO	39112183	AAIVEZRVVOCFHJ-SHGPDSBTSA-N	191.227	-2.331	0	30	AAAC	
O=C(O)[C@@H]1NC[C@H]2ON=C(O)[C@@H]21	103978846	XJSXFNHFIBCTDU-FLRLBIABSA-N	172.140	-1.071	0	30	AAAC	
N[C@@H](CNCCO)C(=O)O	22930028	FZZHISOCCCKIHY-BYPYZUCNSA-N	148.162	-2.020	0	30	AAAC	
C[C@H](NC[C@H](O)CN)C(=O)O	39058306	MEMLAZUOYHYCPF-CRCLSJGQSA-N	162.189	-1.631	0	30	AAAC	
O=C1NC[C@@H](C(=O)O)C(=O)N1	67172082	WPICHSHYZZLJMY-UWTATZPHSA-N	158.113	-1.473	0	30	AAAC	
NCC[C@@H](NC(=O)C(=O)O)C(=O)O	13356040	FSWAVNWMSDFCLP-GSVOUGTGSA-N	190.155	-2.011	0	30	AAAC	biogenic
CN(C)C(=O)C[C@@H]1NCCNC1=O	90662070	APMIWQXXTKRASM-LURJTMIESA-N	185.227	-1.447	0	30	AAAC	
O=C1CCNC2(CNC2)CN1	2265385401	SDWMVFONCCHKQF-UHFFFAOYSA-N	155.201	-1.562	0	30	AAAC	
C[C@H]1NC(=O)C[C@H](C(=O)O)N1	39058063	FJXPASICOZWLOK-QWWZWVQMSA-N	158.157	-1.105	0	30	AAAC	
C1CN(C[C@H]2CNCCO2)CCN1	39115090	KIIHPWXATLEYCC-SECBINFHSA-N	185.271	-1.120	0	30	AAAC	
CCOC(=O)[C@@H]1C[C@H](N)[C@@H](O)[C@H]1O	255003820	BFNHIMATPXBNSW-JRTVQGFMSA-N	189.211	-1.382	0	30	AAAC	
O=C(OCCO)N(CO)CO	5178817	NFZKOWUWFGTZQQ-UHFFFAOYSA-N	165.145	-1.683	0	30	AAAC	
O=CC(=O)COP(=O)(O)O	5410049	NZAAQWRNVFEKME-UHFFFAOYSA-N	168.041	-1.136	0	30	AAAC	endogenous,in-vitro
COC(=O)[C@@H](F)[C@H](N)C(=O)O	1574177	TWWCVGNMYCSRFX-HRFVKAFMSA-N	165.120	-1.091	0	30	AAAC	
NCCNCCNC(=O)CCCO	33506423	AIQCOYGNNVZTSU-UHFFFAOYSA-N	189.259	-1.577	0	30	AAAC	
C[C@@H]1NC(=O)C[C@H](C(=O)O)N1	39058064	FJXPASICOZWLOK-IUYQGCFVSA-N	158.157	-1.105	0	30	AAAC	
OCC[C@@H]1CN(CCO)CCN1	39113916	LWOIPPVWVLSHQJ-MRVPVSSYSA-N	174.244	-1.365	0	30	AAAC	
C[n+]1cncc(C[C@@H](N)C(=O)O)c1	1857779602	NFNBARMAYGXHGC-SSDOTTSWSA-O	182.203	-1.140	0	30	AAAC	
O=S(=O)(O)CCNCCO	2569567	BVIXTPMSXQAQBG-UHFFFAOYSA-N	169.202	-1.544	0	30	AAAC	
C[C@@H](O)[C@@H]1NC(=O)[C@@H]2CCCN2C1=O	8076670	UBLWFFBGMBRBMC-VQVTYTSYSA-N	198.222	-1.143	0	30	AAAC	in-vitro
NC[C@@H](O)[C@H](O)CO	33610363	WIFPJDJJFUSIFP-QWWZWVQMSA-N	121.136	-2.341	0	30	AAAC	
CC(=O)[C@@H](O)[C@H](O)C(=O)O	3650395	HDGNQJMIIPXNJZ-DMTCNVIQSA-N	148.114	-1.618	0	30	AAAC	
Cn1nc(O)n(-c2cc[nH]n2)c1=O	575462753	JVXPDSZSYMAZFM-UHFFFAOYSA-N	181.155	-1.000	0	30	AAAC	
O[C@H]1CNC[C@H](O)[C@@H](O)[C@@H]1O	13479100	MRFFNLOQLBWKPJ-UNTFVMJOSA-N	163.173	-2.967	0	30	AAAC	in-vitro
CC(=O)NCN1CCNCC1	39113591	YNJNXPZQQITZNM-UHFFFAOYSA-N	157.217	-1.015	0	30	AAAC	
NCC[C@H](F)C[C@H](N)C(N)=O	39136180	VLENTJMBSBOGOI-WHFBIAKZSA-N	163.196	-1.124	0	30	AAAC	
C[C@H](NCCN)N1CCNCC1	19318871	NBVFZTVREXMIIP-MRVPVSSYSA-N	172.276	-1.214	0	30	AAAC	
COC(=O)C[C@@H]1C(=O)NCCN1C	39115159	MAYOTZLCZRVRFO-ZCFIWIBFSA-N	186.211	-1.020	0	30	AAAC	
C1=N[C@H]2NC=N[C@H]2C(n2cncn2)=N1	104400760	CABGMOONTUWKFY-PHDIDXHHSA-N	189.182	-1.107	0	30	AAAC	
N[C@H]1OC[C@@H](O)[C@@H](O)[C@@H]1O	16930948	RQBSUMJKSOSGJJ-MBMOQRBOSA-N	149.146	-2.616	0	30	AAAC	
Nc1n[nH]c2c1C(=O)NC2=O	39133995	VRGDANOVXRTRGV-UHFFFAOYSA-N	152.113	-1.125	0	30	AAAC	
C[C@]12NCCN1CCN1CCN[C@@H]12	34455112	BQVJIIFJTDCVSN-IUCAKERBSA-N	182.271	-1.147	0	30	AAAC	
COC(=O)[C@@]1(C)NCCNC1=O	39113853	LXMJTDUOUFIJOA-ZETCQYMHSA-N	172.184	-1.363	0	30	AAAC	
CO[C@H]1O[C@H](CO)C[C@H](O)[C@H]1O	44021404	ARNZRNVPEASSLV-YTLHQDLWSA-N	178.184	-1.538	0	30	AAAC	in-vitro
CC(=O)[C@H](O)[C@@H](O)[C@H](O)[C@H](O)CO	14961328	OUSKVHOYPHDTIA-XZBKPIIZSA-N	194.183	-2.989	0	30	AAAC	
O=C1CC[C@H](O)[C@H](C(=O)O)N1	39058119	PJNXWDZCBVFCMD-WVZVXSGGSA-N	159.141	-1.290	0	30	AAAC	
O=C(O)[C@H]1C(=CCO)O[C@H]2CC(=O)N21	1857578748	HZZVJAQRINQKSD-NKWVEPMBSA-N	199.162	-1.096	0	30	AAAC	biogenic
OC[C@@H](O)C[C@@H](O)CO	14649303	VHDMXHLHMMROPO-SYDPRGILSA-N	136.147	-1.917	0	30	AAAC	endogenous,in-man
CN1CCNC(=O)[C@@H]1CC(N)=O	39113730	NTLDPPWCRMNMNF-YFKPBYRVSA-N	171.200	-1.708	0	30	AAAC	
CCN[C@@H]1C[C@H](O)C[C@@H](O)[C@H]1O	38363215	NJDQKJNNRCJSNJ-OSMVPFSASA-N	175.228	-1.159	0	30	AAAC	
O=C1O[C@@H]2[C@H](O)[C@@H](O)O[C@H]2[C@@H]1O	102209242	OGLCQHRZUSEXNB-REJXVDBHSA-N	176.124	-2.649	0	30	AAAC	
OC[C@@H]1CNC[C@H](O)[C@H]1F	198944019	AMRGLJFRLTZTMG-ZLUOBGJFSA-N	149.165	-1.103	0	30	AAAC	
CN1C(=O)N[C@H](N)[C@@H](N)C1=O	39136918	WICFJCRSEXZDDK-GBXIJSLDSA-N	158.161	-2.220	0	30	AAAC	
NC12CN3CN(CN1C3)C2	90587938	HRAUXSUGJMYPDM-UHFFFAOYSA-N	140.190	-1.539	0	30	AAAC	
O=C(O)[C@@H]1O[C@H](CO)[C@H](O)[C@@H]1O	141725927	UDQPBAKZZSWNSE-MGCNEYSASA-N	178.140	-2.448	0	30	AAAC	biogenic
O=C1O[C@@H]2[C@H](O)[C@H](O)O[C@H]2[C@H]1O	13551918	OGLCQHRZUSEXNB-PSHXCJJASA-N	176.124	-2.649	0	30	AAAC	biogenic
NC(=O)NCCNCCNC(N)=O	5113487	QZFZMOICRGKJNU-UHFFFAOYSA-N	189.219	-2.087	0	30	AAAC	
Cn1nnc([C@H]2CNCCO2)n1	1857666226	LMVXAHSTEVOPRC-RXMQYKEDSA-N	169.188	-1.129	0	30	AAAC	
COCN1C(=O)N(CO)[C@@H](O)[C@@H]1O	5701191	KGMHAIHCEYDEIV-WHFBIAKZSA-N	192.171	-2.086	0	30	AAAC	
C[C@]1(C(N)=O)OC[C@@H](CO)O1	39065624	QUAHMHFUEGJAJN-XINAWCOVSA-N	161.157	-1.404	0	30	AAAC	
NCC[C@@H](F)C[C@@H](N)C(N)=O	39136183	VLENTJMBSBOGOI-RFZPGFLSSA-N	163.196	-1.124	0	30	AAAC	
CN[C@H]1CC(=O)[C@H](O)[C@@H](O)[C@@H]1O	13516646	TULDTLBONFEVFV-CDGOZMSNSA-N	175.184	-2.370	0	30	AAAC	
CN(C)C(CN)CN	96327917	FJEBWUFRAQKJMU-UHFFFAOYSA-N	117.196	-1.166	0	30	AAAC	
N=C(N)NC(=O)NC(=O)NC(=N)N	38643678	VDBAMTUNZNBVLQ-UHFFFAOYSA-N	187.163	-2.218	0	30	AAAC	
Cn1c(C(N)=O)c[n+]([O-])cc1=O	39113680	HJVPHTAWROGQLF-UHFFFAOYSA-N	169.140	-1.882	0	30	AAAC	
C[C@@H](O)[C@@H]1C(=O)N[C@@H]1C(=O)O	96346675	RWCDYAYKXLCUEN-UZBSEBFBSA-N	159.141	-1.434	0	30	AAAC	
O=C(O)[C@@H]1NC[C@@H]2ON=C(O)[C@H]21	103978853	XJSXFNHFIBCTDU-PZGQECOJSA-N	172.140	-1.071	0	30	AAAC	
OCC[N@@]1C[C@H]1N[C@H]1C[N@@]1CCO	1933262380	GOEPYTNGZMHZRC-CBZSFBHOSA-N	187.243	-2.156	0	30	AAAC	
Cc1n[nH]c(=O)n1CO	38803699	IQZLDFSGUMIAFI-UHFFFAOYSA-N	129.119	-1.170	0	30	AAAC	
COC(=O)[C@@]1(CO)CC(=O)N1	39088163	QYTJBBSMODGNEH-LURJTMIESA-N	159.141	-1.590	0	30	AAAC	
CO[C@@]12C[C@H](CN)O[C@@H]1NC(=O)N2	223508642	ZQUVIMMCBFDKQI-ZDLURKLDSA-N	187.199	-1.284	0	30	AAAC	
C[C@@H]1[C@H](N)[C@@H](O)[C@H](O)[C@@H]1O	26574468	PTEOOBZJCIANPX-AIECOIEWSA-N	147.174	-1.954	0	30	AAAC	
CC(=O)N[C@H](NC=O)C(=O)N(C)C	39128603	ZIQIFKUWHDHQIO-LURJTMIESA-N	187.199	-1.717	0	30	AAAC	
N[C@H]1[C@H](O)[C@@H](O)[C@@H](CO)C[C@H]1O	307625404	PFDAVRXLZIYAFH-OVHBTUCOSA-N	177.200	-2.591	0	30	AAAC	
O=C(CO)OCCOC(=O)CO	5113634	KCZIRQGMWBGPRP-UHFFFAOYSA-N	178.140	-1.943	0	30	AAAC	
CC(=O)C(=O)NCC(=O)O	33985901	DPKDEFHGQHBXFJ-UHFFFAOYSA-N	145.114	-1.224	0	30	AAAC	
O=c1[nH]c(=O)c2[nH]c[n+]([O-])c2[nH]1	116472727	IWTGAORMAKVJCL-UHFFFAOYSA-N	168.112	-1.822	0	30	AAAC	
Nc1n[nH]nc1NC=O	5380621	DUTSNWIVGOSIBW-UHFFFAOYSA-N	127.107	-1.045	0	30	AAAC	
OCCOCCOCCOCO	5113659	ZZCFMIFSHLELND-UHFFFAOYSA-N	180.200	-1.022	0	30	AAAC	
OCCN[C@@H]1CNC[C@@H]1O	39058938	MLPMDQRKVXXUIX-RITPCOANSA-N	146.190	-2.099	0	30	AAAC	
CN(C)[n+]1noc(O)c1C#N	196453572	LYLVBHLARCFCAY-UHFFFAOYSA-O	155.137	-1.263	0	30	AAAC	
CN1C[C@@H](N)CCS1(=O)=O	2265385799	WDNUKNGNJARQDU-YFKPBYRVSA-N	164.230	-1.021	0	30	AAAC	
N[C@@H]1[C@H](O)CO[C@H](O)[C@H]1O	39048354	RWBZBZPUFHHHCU-MBMOQRBOSA-N	149.146	-2.616	0	30	AAAC	
Nc1nc(=O)c2[nH]cnc2n1N	15265503	CXLCQQOLOJZNIH-UHFFFAOYSA-N	166.144	-1.584	0	30	AAAC	
N[C@@H]1[C@H](O)C[C@H](CO)[C@H](O)[C@@H]1O	196412788	PFDAVRXLZIYAFH-BNWJMWRWSA-N	177.200	-2.591	0	30	AAAC	
O=C1O[C@H]2[C@@H](O[C@@H](O)[C@@H]2O)[C@@H]1O	34380765	OGLCQHRZUSEXNB-OVVNHJGKSA-N	176.124	-2.649	0	30	AAAC	in-vitro
O=C1NC(=O)C2=C1NCCN2	105382037	CDGMEVINJUWYLB-UHFFFAOYSA-N	153.141	-1.953	0	30	AAAC	
C1NN[C@@H]2[C@@H]1[C@H]1NC[C@@H]12	100304373	SCNQWDYBCDVXIX-BXKVDMCESA-N	125.175	-1.319	0	30	AAAC	
CCn1c(=O)[nH][nH]c1=O	5688642	FTLPCUOUNXWZMN-UHFFFAOYSA-N	129.119	-1.115	0	30	AAAC	
CN1C(=O)[C@@H](O)N(C)C(=O)[C@@H]1O	39113938	BMRAIUZOEQBBAN-MYNUVTBMSA-N	174.156	-2.446	0	30	AAAC	
CCOC(=O)[C@H]1C[C@@H](O)C(=O)N1	39116194	UZPRGYWLTRWGFD-RFZPGFLSSA-N	173.168	-1.201	0	30	AAAC	
CNC(=O)[C@@H](N)C(C)=O	95923424	MALQWCHJFRNCOD-BYPYZUCNSA-N	130.147	-1.351	0	30	AAAC	
OCCOCO	33505912	ONSWVOSXVUHESJ-UHFFFAOYSA-N	92.094	-1.055	0	30	AAAC	
CN(C[C@@H](O)CO)N=O	5965735	YHOZMWRNWDWYKJ-SCSAIBSYSA-N	134.135	-1.047	0	30	AAAC	
CO[C@H]1[C@@H](O)[C@H](O)[C@H](O)O[C@@H]1C	14686113	OMQXLHQOYBBLDL-VOQCIKJUSA-N	178.184	-1.540	0	30	AAAC	
O=C1NC(=O)N(CCO)C1=O	39081207	DJMPQFPACCOZLI-UHFFFAOYSA-N	158.113	-1.943	0	30	AAAC	
NC[C@H](O)[C@H](O)CO	2047158	WIFPJDJJFUSIFP-IUYQGCFVSA-N	121.136	-2.341	0	30	AAAC	
OC1CNCCNCCNC1	29557050	CZWGAWZIGFITBI-UHFFFAOYSA-N	159.233	-1.870	0	30	AAAC	
C[C@@H]1NC(=O)CN(CC(N)=O)C1=O	90586217	BQJGXHINDPNZJT-BYPYZUCNSA-N	185.183	-2.181	0	30	AAAC	
CNC(=O)C(F)(F)C1(O)CNC1	1535647386	NGJPMNMJMJFMHX-UHFFFAOYSA-N	180.154	-1.298	0	30	AAAC	
CNCCCOC[C@H](O)CN	39136087	OBISHMSROWOEJY-SSDOTTSWSA-N	162.233	-1.068	0	30	AAAC	
CNC(=O)C1(N)CS(=O)(=O)C1	1848350468	ZSVUYSXZRIASGG-UHFFFAOYSA-N	178.213	-2.142	0	30	AAAC	
CO[N@]1CC1(C(N)=O)C(N)=O	1933281596	XEHLHVSHUHMYMO-MRVPVSSYSA-N	159.145	-2.427	0	30	AAAC	
CN(N)c1c/c(=N/N)nc[nH]1	39134923	GQVUYVCFRXMBPA-UHFFFAOYSA-N	154.177	-1.506	0	30	AAAC	
CO[C@]12C[C@H](CN)O[C@H]1NC(=O)N2	223508805	ZQUVIMMCBFDKQI-WYDQCIBASA-N	187.199	-1.284	0	30	AAAC	
N[C@@H](CCNC(=O)C(=O)O)C(=O)O	1531039	DSBZQNMJXKJWTO-VKHMYHEASA-N	190.155	-2.011	0	30	AAAC	biogenic,in-vitro
N[C@H]1C(=O)N[C@@H]1C(=O)O	84306576	NTCFPWFFFBNPOB-NCGGTJAESA-N	130.103	-2.103	0	30	AAAC	
COC(=O)[C@H]1ONC(=O)[C@@H]1N	39087190	LMHIDWBMJKKSQB-GBXIJSLDSA-N	160.129	-2.083	0	30	AAAC	
CNC(=O)CNC[C@@H](C)NC(C)=O	39125818	PHVIQRQQDJCZQK-ZCFIWIBFSA-N	187.243	-1.153	0	30	AAAC	
O=C1O[C@H]([C@@H](O)CO)C[C@@H]1O	147340790	NSEFGBGANVMEIR-YUPRTTJUSA-N	162.141	-1.984	0	30	AAAC	
C[C@@H]1CN[C@H]2NC(N)=NC(=O)[C@@H]2N1	39114411	GRGWASDEOIBWJS-WDCZJNDASA-N	183.215	-2.293	0	30	AAAC	
OB1OCCNCCO1	195811943	ZGHXEEFARUMNRD-UHFFFAOYSA-N	130.940	-1.400	0	30	AAAC	
N[C@@]1(C(=O)O)[C@@H]2C[C@H](C[C@H]2O)[C@H]1O	256415544	DXHGEDISXCJDCW-FBXMPTEYSA-N	187.195	-1.470	0	30	AAAC	
C[C@@H]1C(=O)NC(=O)N[C@@H]1O	6067027	IXLRNGYVHSNFAY-STHAYSLISA-N	144.130	-1.220	0	30	AAAC	
OC[C@H]1OC[C@@H](O)[C@H]1O	27736180	KZVAAIRBJJYZOW-UOWFLXDJSA-N	134.131	-1.901	0	30	AAAC	
NC(=O)[C@@H]1CC[C@@H](N)[C@H](O)C1	39060139	QNCHEEQTSQGFAJ-HSUXUTPPSA-N	158.201	-1.040	0	30	AAAC	
OC[C@H]1O[C@@H]1CO	1666452	PENWRXZLRDTNBI-QWWZWVQMSA-N	104.105	-1.262	0	30	AAAC	
CC(=O)[C@H](O)[C@@H](O)C(C)=O	2016469	RQDWELNLPMBYMA-WDSKDSINSA-N	146.142	-1.114	0	30	AAAC	
N[C@@H]1C=C[C@@H](O)[C@@H](O)[C@@H]1O	28470051	RAJLHDDMNNFKNT-KVTDHHQDSA-N	145.158	-2.034	0	30	AAAC	
N[C@@H]1C=C[C@H](O)[C@@H](O)[C@H]1O	38220240	RAJLHDDMNNFKNT-DPYQTVNSSA-N	145.158	-2.034	0	30	AAAC	
OCOCC1(CO)COCOC1	38646513	DKNIFLGCIMSZGQ-UHFFFAOYSA-N	178.184	-1.064	0	30	AAAC	
O[C@H]1[C@@H]2C[C@H]([C@H](O)[C@@H]2O)[C@H]1O	100065477	YPVXKWXMBKRJEB-CHKYXYAASA-N	160.169	-1.920	0	30	AAAC	
CN[C@H]1NN[C@H](S(N)(=O)=O)S1	39054595	DCTBCYCSLBOHRF-HRFVKAFMSA-N	198.273	-2.098	0	30	AAAC	
CN[C@@H]1NN[C@@H](S(N)(=O)=O)S1	39054596	DCTBCYCSLBOHRF-PWNYCUMCSA-N	198.273	-2.098	0	30	AAAC	
OCC1=N[C@H](CO)[C@@H](O)[C@@H]1O	39115742	YACWZQLEGQUPOG-UYFOZJQFSA-N	161.157	-2.484	0	30	AAAC	
NC[C@@H](O)[C@@H](O)[C@@H](O)[C@@H](O)C=O	111891615	HDXVFGYNQCBFKD-MOJAZDJTSA-N	179.172	-3.412	0	30	AAAC	
CO[C@@H]1O[C@H](CN)C[C@H](O)[C@H]1O	39089956	DVBYBXUVLOMEQG-VWDOSNQTSA-N	177.200	-1.572	0	30	AAAC	
O=C1NC(=O)C(=O)[C@H](O)N1	100071179	QDGZKCSFHGNRFP-REOHCLBHSA-N	144.086	-2.287	0	30	AAAC	
NC(=O)[C@@H]1C[C@@H](O)CN1N=O	39065456	ONWBZNUSIZRZMT-DMTCNVIQSA-N	159.145	-1.412	0	30	AAAC	
O=C1C[C@H]2COC[C@@H](CN1)N2	2265384971	LVUXKXWBBFRKMA-NTSWFWBYSA-N	156.185	-1.137	0	30	AAAC	
CN1CC(=O)N2C[C@H](O)C[C@H]2C1=O	34407782	RPAGCRFOZDSNSZ-RITPCOANSA-N	184.195	-1.580	0	30	AAAC	
COC(=O)C[C@H]1C(=O)NCCN1C	39115158	MAYOTZLCZRVRFO-LURJTMIESA-N	186.211	-1.020	0	30	AAAC	
N[C@@H]1C[C@](O)(CO)[C@H](O)[C@@H](O)[C@H]1O	247663721	VDLOJRUTNRJDJO-PZRMXXKTSA-N	193.199	-3.477	0	30	AAAC	biogenic,in-vitro
COC(=O)N[C@@H](CCCN)C(N)=O	45820207	LQEKEIBHQVQXRB-YFKPBYRVSA-N	189.215	-1.065	0	30	AAAC	
CN(C)C(=O)[C@@H](O)CO	39078052	HVHUPNWOXYKWCC-BYPYZUCNSA-N	133.147	-1.572	0	30	AAAC	
O=C(O)[C@@H]1CNC[C@@H](C(=O)O)N1	33799775	AHWWYXLUWXDFLF-IMJSIDKUSA-N	174.156	-1.914	0	30	AAAC	
O=C1CC[C@H](O)[C@H](O)CN1	39058917	ZQBBYLAQPWMOAV-CRCLSJGQSA-N	145.158	-1.382	0	30	AAAC	
C1NNC2(CNNC2)N1	39095920	ZNKFENJIRBEQLK-UHFFFAOYSA-N	129.167	-2.555	0	30	AAAC	
CO[C@H](CO)OCCO	137567393	PADZQGJLBROXLI-YFKPBYRVSA-N	136.147	-1.040	0	30	AAAC	
OC[C@H]1NNC[C@H](O)[C@@H]1O	39059111	PPPMSBCQTLJPKM-MROZADKFSA-N	148.162	-2.823	0	30	AAAC	
CN1CCNC(=O)[C@H]1CC(N)=O	39113731	NTLDPPWCRMNMNF-RXMQYKEDSA-N	171.200	-1.708	0	30	AAAC	
CC1=C(C(N)=O)[C@@](C)(N)CC(=O)N1	90660665	LHDXJPNRNDAPTK-QMMMGPOBSA-N	183.211	-1.017	0	30	AAAC	
CC(C)OC(=O)[C@H](O)[C@H](O)C(=O)O	136711475	SSZYZSRPAKZEIB-CRCLSJGQSA-N	192.167	-1.256	0	30	AAAC	biogenic
C[C@@H]1CN=c2nc(N)[nH]c(=O)c2=N1	13512227	QARNTSWBYSPKTL-GSVOUGTGSA-N	179.183	-2.007	0	30	AAAC	
OC[C@@H]1C[C@H](O)[C@H](O)[C@H](O)[C@@H]1O	221719420	TVKYRGWJELUGNG-NEVCITSRSA-N	178.184	-2.558	0	30	AAAC	biogenic
NC(=O)C[C@@H]1NC(=O)CNC1=O	39113729	RJTBTNYUNKJQAA-VKHMYHEASA-N	171.156	-2.524	0	30	AAAC	
CNC(=O)N[C@H](NC(C)=O)C(=O)O	45820128	KWRRIPZEXQNSQG-BYPYZUCNSA-N	189.171	-1.538	0	30	AAAC	
O=C(O)B[C@](O)(CC(=O)O)C(=O)O	263584529	VQDDBHBYZNUJIM-YFKPBYRVSA-N	189.916	-1.651	0	30	AAAC	
CO[C@@H]1[C@@H](O)N(CO)C(=O)N1CO	5701314	DDTMTHCUKRELBA-RFZPGFLSSA-N	192.171	-2.086	0	30	AAAC	
CN(C)C(=O)[C@H](O)CO	39078051	HVHUPNWOXYKWCC-SCSAIBSYSA-N	133.147	-1.572	0	30	AAAC	
OC[C@H]1C[C@@H](O)[C@@H](O)O1	13436362	ZUYIBYOYYUXIGY-WDCZJNDASA-N	134.131	-1.553	0	30	AAAC	
CO[C@H]1O[C@H](CO)C[C@H](O)[C@@H]1O	35645171	ARNZRNVPEASSLV-AXMZGBSTSA-N	178.184	-1.538	0	30	AAAC	
OCCNCC1CNC1	104531379	WWXXMJJYXAXHMX-UHFFFAOYSA-N	130.191	-1.212	0	30	AAAC	
N[C@H]1[C@H](O)[C@H](O)[C@@H](CO)C[C@H]1O	307625403	PFDAVRXLZIYAFH-GKHCUFPYSA-N	177.200	-2.591	0	30	AAAC	
CC1(C)CN(O)[C@H](C(N)=O)CN1	39113884	PHJIFTVHBTUUCQ-YFKPBYRVSA-N	173.216	-1.087	0	30	AAAC	
CC(=O)N[C@@H]1C[C@H](CO)[C@H](O)[C@H]1O	257352312	KJFMWZCEHSQWQV-NGJRWZKOSA-N	189.211	-1.775	0	30	AAAC	
COC(=O)[C@H](F)[C@H](N)C(=O)O	1574176	TWWCVGNMYCSRFX-GBXIJSLDSA-N	165.120	-1.091	0	30	AAAC	
O=C1CCNC[C@@H]1O	2524897	LYOGWMOAEKBTII-YFKPBYRVSA-N	115.132	-1.090	0	30	AAAC	in-vitro
C[C@H]1OC(=O)N[C@@H]1C(N)=O	39064449	OZUMGDRFPHYVDR-GBXIJSLDSA-N	144.130	-1.031	0	30	AAAC	
CN1C(=O)C(=O)N[C@H]2N=CN=C[C@H]21	96336355	LJZUNCZQSQESRP-RFZPGFLSSA-N	180.167	-1.618	0	30	AAAC	
Cn1c(=O)c2c(ncn2O)n(C)c1=O	2004515	OAJZHQGFGXPEPA-UHFFFAOYSA-N	196.166	-1.329	0	30	AAAC	
C[C@H](O)CNCCNCCN	19366457	TYJJJZBLPWLKNN-ZETCQYMHSA-N	161.249	-1.495	0	30	AAAC	
CC(=O)N[C@H]1C(=O)COC1=O	137994638	JNOFRLWIIDAOFL-YFKPBYRVSA-N	157.125	-1.383	0	30	AAAC	
NC(=O)[C@]1(N)C[C@@H](O)C1	1535639494	HEAPHNJSGHNHQS-YUOXXFAHSA-N	130.147	-1.676	0	30	AAAC	
C[C@@H]1CN(C=O)[C@@H](O)[C@H](O)N1C=O	39115354	SAYDIOJUYWQANF-VQVTYTSYSA-N	188.183	-2.058	0	30	AAAC	
CC(=O)NC(=O)N1CCNC(=O)C1	196530523	FGQJKIMZRVCIRO-UHFFFAOYSA-N	185.183	-1.326	0	30	AAAC	
N=C(N)NCCCO	5828698	JDXXTKLHHZMVIO-UHFFFAOYSA-N	117.152	-1.148	0	30	AAAC	biogenic,in-vivo
NNC[C@@H](O)CN1CCOCC1	19170156	QYBPJTWZQPDNTH-SSDOTTSWSA-N	175.232	-1.857	0	30	AAAC	
CO[C@H]1NC(=O)N[C@H]1O	33637226	FIGXZOBRWFEACW-STHAYSLISA-N	132.119	-1.410	0	30	AAAC	
CN1C(=O)C(=O)N[C@@H]2N=CN=C[C@H]21	96336357	LJZUNCZQSQESRP-UHNVWZDZSA-N	180.167	-1.618	0	30	AAAC	
NC[C@@H](O)[C@@H](O)CO	33610361	WIFPJDJJFUSIFP-DMTCNVIQSA-N	121.136	-2.341	0	30	AAAC	
CN1C(=O)[C@H]2NCN[C@H]2N(C)C1=O	209354424	UBNFVIOYSNCMBL-WHFBIAKZSA-N	184.199	-1.645	0	30	AAAC	
OCCN[C@H]1CNC[C@H]1O	39058935	MLPMDQRKVXXUIX-NTSWFWBYSA-N	146.190	-2.099	0	30	AAAC	
CC(=O)C1=NN(C)[C@](N)(O)C1=O	39069450	QAXDPDUEEDBPCV-LURJTMIESA-N	171.156	-1.949	0	30	AAAC	
N[C@@H](CC(=O)O)[C@H](O)C(=O)O	13353957	FYEASJKRDJYNDI-OKKQSCSOSA-N	163.129	-1.766	0	30	AAAC	biogenic,in-vitro
C[C@@H](NCCN)N1CCNCC1	19322289	NBVFZTVREXMIIP-QMMMGPOBSA-N	172.276	-1.214	0	30	AAAC	
O=C1C[C@@H]2C(=O)NCCN2C(=O)N1	39114463	BZFHSFDFARATKI-SCSAIBSYSA-N	183.167	-1.573	0	30	AAAC	
